Slosh Data ,Height Data (h1-h2),Phi (atan(h1-h2/dia)
-0.07,-0.22,-0.02
-0.22,-1.15,-0.10
-0.37,-2.08,-0.17
-0.45,-2.57,-0.21
-0.52,-3.01,-0.25
-0.58,-3.38,-0.28
-0.63,-3.69,-0.30
-0.67,-3.94,-0.32
-0.72,-4.25,-0.35
-0.74,-4.37,-0.35
-0.64,-3.75,-0.31
-0.37,-2.08,-0.17
-0.09,-0.34,-0.03
0.2,1.5,0.1
0.52,3.44,0.28
0.66,4.30,0.35
0.78,5.05,0.40
0.85,5.48,0.43
0.89,5.73,0.45
0.9,5.8,0.5
0.88,5.67,0.45
0.88,5.67,0.45
0.85,5.48,0.43
0.81,5.23,0.42
0.78,5.05,0.40
0.72,4.68,0.38
0.61,4.00,0.33
0.48,3.19,0.26
0.2,1.5,0.1
-0.06,-0.16,-0.01
-0.34,-1.89,-0.16
-0.59,-3.44,-0.28
-0.77,-4.56,-0.37
-0.87,-5.17,-0.41
-0.94,-5.61,-0.44
-1.06,-6.35,-0.49
-1.1,-6.6,-0.5
-1.15,-6.91,-0.53
-1.21,-7.28,-0.55
-1.23,-7.41,-0.56
-1.22,-7.34,-0.56
-1.19,-7.16,-0.55
-1.02,-6.10,-0.48
-0.73,-4.31,-0.35
-0.42,-2.39,-0.20
-0.08,-0.28,-0.02
0.27,1.89,0.16
0.64,4.18,0.34
0.9,5.8,0.5
1.01,6.47,0.50
1.09,6.97,0.53
1.11,7.09,0.54
1.07,6.85,0.53
1.04,6.66,0.51
1.02,6.54,0.51
0.97,6.23,0.49
0.94,6.04,0.47
0.94,6.04,0.47
0.85,5.48,0.43
0.8,5.2,0.4
0.67,4.37,0.35
0.51,3.38,0.28
0.3,2.1,0.2
0.16,1.21,0.10
-0.03,0.03,0.00
-0.18,-0.90,-0.08
-0.25,-1.33,-0.11
-0.34,-1.89,-0.16
-0.42,-2.39,-0.20
-0.5,-2.9,-0.2
-0.55,-3.19,-0.26
-0.65,-3.81,-0.31
-0.65,-3.81,-0.31
-0.61,-3.56,-0.29
-0.46,-2.63,-0.22
-0.21,-1.09,-0.09
0.01,0.28,0.02
0.25,1.76,0.15
0.44,2.94,0.24
0.59,3.87,0.32
0.65,4.24,0.35
0.69,4.49,0.36
0.75,4.86,0.39
0.77,4.99,0.40
0.75,4.86,0.39
0.72,4.68,0.38
0.69,4.49,0.36
0.65,4.24,0.35
0.55,3.62,0.30
0.51,3.38,0.28
0.38,2.57,0.21
0.2,1.5,0.1
-0.05,-0.09,-0.01
-0.24,-1.27,-0.11
-0.47,-2.70,-0.22
-0.63,-3.69,-0.30
-0.8,-4.7,-0.4
-0.89,-5.30,-0.42
-0.99,-5.92,-0.46
-1.04,-6.23,-0.49
-1.08,-6.48,-0.50
-1.08,-6.48,-0.50
-1.04,-6.23,-0.49
-1.02,-6.10,-0.48
-0.93,-5.55,-0.44
-0.79,-4.68,-0.38
-0.54,-3.13,-0.26
-0.35,-1.95,-0.16
-0.13,-0.59,-0.05
0.14,1.08,0.09
0.39,2.63,0.22
0.45,3.00,0.25
0.55,3.62,0.30
0.61,4.00,0.33
0.62,4.06,0.33
0.63,4.12,0.34
0.6,3.9,0.3
0.58,3.81,0.31
0.5,3.3,0.3
0.46,3.07,0.25
0.38,2.57,0.21
0.29,2.01,0.17
0.17,1.27,0.11
0,0.215613382899628,0.0182702874185419
-0.16,-0.78,-0.07
-0.31,-1.71,-0.14
-0.47,-2.70,-0.22
-0.67,-3.94,-0.32
-0.79,-4.68,-0.38
-0.89,-5.30,-0.42
-0.95,-5.67,-0.45
-1,-5.98017348203222,-0.469068313974407
-0.99,-5.92,-0.46
-0.96,-5.73,-0.45
-0.94,-5.61,-0.44
-0.91,-5.42,-0.43
-0.74,-4.37,-0.35
-0.59,-3.44,-0.28
-0.41,-2.32,-0.19
-0.18,-0.90,-0.08
0.05,0.53,0.04
0.27,1.89,0.16
0.42,2.82,0.23
0.53,3.50,0.29
0.58,3.81,0.31
0.61,4.00,0.33
0.64,4.18,0.34
0.63,4.12,0.34
0.6,3.9,0.3
0.58,3.81,0.31
0.49,3.25,0.27
0.42,2.82,0.23
0.31,2.14,0.18
0.19,1.39,0.12
0.01,0.28,0.02
-0.09,-0.34,-0.03
-0.21,-1.09,-0.09
-0.38,-2.14,-0.18
-0.54,-3.13,-0.26
-0.67,-3.94,-0.32
-0.79,-4.68,-0.38
-0.83,-4.93,-0.40
-0.85,-5.05,-0.40
-0.87,-5.17,-0.41
-0.83,-4.93,-0.40
-0.78,-4.62,-0.37
-0.7,-4.1,-0.3
-0.57,-3.32,-0.27
-0.36,-2.01,-0.17
-0.21,-1.09,-0.09
-0.04,-0.03,-0.00
0.12,0.96,0.08
0.34,2.32,0.19
0.47,3.13,0.26
0.51,3.38,0.28
0.54,3.56,0.29
0.57,3.75,0.31
0.56,3.69,0.30
0.53,3.50,0.29
0.49,3.25,0.27
0.43,2.88,0.24
0.36,2.45,0.20
0.28,1.95,0.16
0.18,1.33,0.11
0.04,0.46,0.04
-0.09,-0.34,-0.03
-0.23,-1.21,-0.10
-0.38,-2.14,-0.18
-0.51,-2.94,-0.24
-0.67,-3.94,-0.32
-0.8,-4.7,-0.4
-0.84,-4.99,-0.40
-0.86,-5.11,-0.41
-0.93,-5.55,-0.44
-0.89,-5.30,-0.42
-0.88,-5.24,-0.42
-0.83,-4.93,-0.40
-0.8,-4.7,-0.4
-0.69,-4.06,-0.33
-0.58,-3.38,-0.28
-0.46,-2.63,-0.22
-0.28,-1.52,-0.13
-0.09,-0.34,-0.03
0.08,0.71,0.06
0.25,1.76,0.15
0.4,2.7,0.2
0.44,2.94,0.24
0.47,3.13,0.26
0.49,3.25,0.27
0.49,3.25,0.27
0.48,3.19,0.26
0.45,3.00,0.25
0.32,2.20,0.18
0.23,1.64,0.14
0.12,0.96,0.08
0.01,0.28,0.02
-0.1,-0.4,-0.0
-0.21,-1.09,-0.09
-0.36,-2.01,-0.17
-0.49,-2.82,-0.23
-0.55,-3.19,-0.26
-0.64,-3.75,-0.31
-0.7,-4.1,-0.3
-0.73,-4.31,-0.35
-0.72,-4.25,-0.35
-0.75,-4.43,-0.36
-0.73,-4.31,-0.35
-0.68,-4.00,-0.33
-0.65,-3.81,-0.31
-0.55,-3.19,-0.26
-0.44,-2.51,-0.21
-0.3,-1.6,-0.1
-0.16,-0.78,-0.07
0.02,0.34,0.03
0.16,1.21,0.10
0.3,2.1,0.2
0.39,2.63,0.22
0.43,2.88,0.24
0.43,2.88,0.24
0.42,2.82,0.23
0.42,2.82,0.23
0.39,2.63,0.22
0.32,2.20,0.18
0.24,1.70,0.14
0.19,1.39,0.12
0.06,0.59,0.05
-0.05,-0.09,-0.01
-0.18,-0.90,-0.08
-0.29,-1.58,-0.13
-0.44,-2.51,-0.21
-0.51,-2.94,-0.24
-0.63,-3.69,-0.30
-0.71,-4.18,-0.34
-0.72,-4.25,-0.35
-0.76,-4.49,-0.36
-0.75,-4.43,-0.36
-0.71,-4.18,-0.34
-0.67,-3.94,-0.32
-0.69,-4.06,-0.33
-0.61,-3.56,-0.29
-0.54,-3.13,-0.26
-0.46,-2.63,-0.22
-0.33,-1.83,-0.15
-0.2,-1.0,-0.1
-0.06,-0.16,-0.01
0.05,0.53,0.04
0.19,1.39,0.12
0.26,1.83,0.15
0.29,2.01,0.17
0.31,2.14,0.18
0.32,2.20,0.18
0.3,2.1,0.2
0.27,1.89,0.16
0.23,1.64,0.14
0.15,1.14,0.10
0.06,0.59,0.05
-0.02,0.09,0.01
-0.18,-0.90,-0.08
-0.27,-1.46,-0.12
-0.36,-2.01,-0.17
-0.45,-2.57,-0.21
-0.54,-3.13,-0.26
-0.6,-3.5,-0.3
-0.66,-3.87,-0.32
-0.7,-4.1,-0.3
-0.7,-4.1,-0.3
-0.7,-4.1,-0.3
-0.68,-4.00,-0.33
-0.67,-3.94,-0.32
-0.62,-3.63,-0.30
-0.58,-3.38,-0.28
-0.51,-2.94,-0.24
-0.42,-2.39,-0.20
-0.31,-1.71,-0.14
-0.2,-1.0,-0.1
-0.09,-0.34,-0.03
0.06,0.59,0.05
0.13,1.02,0.09
0.2,1.5,0.1
0.21,1.52,0.13
0.22,1.58,0.13
0.21,1.52,0.13
0.24,1.70,0.14
0.19,1.39,0.12
0.15,1.14,0.10
0.09,0.77,0.07
-0.01,0.15,0.01
-0.13,-0.59,-0.05
-0.22,-1.15,-0.10
-0.28,-1.52,-0.13
-0.38,-2.14,-0.18
-0.46,-2.63,-0.22
-0.51,-2.94,-0.24
-0.61,-3.56,-0.29
-0.64,-3.75,-0.31
-0.65,-3.81,-0.31
-0.65,-3.81,-0.31
-0.65,-3.81,-0.31
-0.64,-3.75,-0.31
-0.61,-3.56,-0.29
-0.58,-3.38,-0.28
-0.49,-2.82,-0.23
-0.43,-2.45,-0.20
-0.39,-2.20,-0.18
-0.28,-1.52,-0.13
-0.16,-0.78,-0.07
-0.06,-0.16,-0.01
0.04,0.46,0.04
0.13,1.02,0.09
0.17,1.27,0.11
0.16,1.21,0.10
0.17,1.27,0.11
0.17,1.27,0.11
0.14,1.08,0.09
0.11,0.90,0.08
0.07,0.65,0.05
-0.01,0.15,0.01
-0.07,-0.22,-0.02
-0.17,-0.84,-0.07
-0.25,-1.33,-0.11
-0.32,-1.77,-0.15
-0.37,-2.08,-0.17
-0.49,-2.82,-0.23
-0.52,-3.01,-0.25
-0.57,-3.32,-0.27
-0.62,-3.63,-0.30
-0.65,-3.81,-0.31
-0.6,-3.5,-0.3
-0.6,-3.5,-0.3
-0.6,-3.5,-0.3
-0.57,-3.32,-0.27
-0.52,-3.01,-0.25
-0.48,-2.76,-0.23
-0.44,-2.51,-0.21
-0.33,-1.83,-0.15
-0.28,-1.52,-0.13
-0.19,-0.96,-0.08
-0.1,-0.4,-0.0
-0.03,0.03,0.00
0.01,0.28,0.02
0.05,0.53,0.04
0.05,0.53,0.04
0.05,0.53,0.04
0.05,0.53,0.04
0.04,0.46,0.04
0,0.215613382899628,0.0182702874185419
-0.06,-0.16,-0.01
-0.07,-0.22,-0.02
-0.14,-0.65,-0.06
-0.22,-1.15,-0.10
-0.28,-1.52,-0.13
-0.34,-1.89,-0.16
-0.41,-2.32,-0.19
-0.46,-2.63,-0.22
-0.49,-2.82,-0.23
-0.54,-3.13,-0.26
-0.57,-3.32,-0.27
-0.55,-3.19,-0.26
-0.57,-3.32,-0.27
-0.56,-3.25,-0.27
-0.52,-3.01,-0.25
-0.5,-2.9,-0.2
-0.47,-2.70,-0.22
-0.44,-2.51,-0.21
-0.38,-2.14,-0.18
-0.35,-1.95,-0.16
-0.23,-1.21,-0.10
-0.16,-0.78,-0.07
-0.09,-0.34,-0.03
-0.04,-0.03,-0.00
0.04,0.46,0.04
0.02,0.34,0.03
0.01,0.28,0.02
0.02,0.34,0.03
0,0.215613382899628,0.0182702874185419
-0.02,0.09,0.01
-0.06,-0.16,-0.01
-0.09,-0.34,-0.03
-0.19,-0.96,-0.08
-0.2,-1.0,-0.1
-0.25,-1.33,-0.11
-0.31,-1.71,-0.14
-0.39,-2.20,-0.18
-0.39,-2.20,-0.18
-0.44,-2.51,-0.21
-0.49,-2.82,-0.23
-0.51,-2.94,-0.24
-0.51,-2.94,-0.24
-0.52,-3.01,-0.25
-0.51,-2.94,-0.24
-0.48,-2.76,-0.23
-0.5,-2.9,-0.2
-0.46,-2.63,-0.22
-0.44,-2.51,-0.21
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.31,-1.71,-0.14
-0.25,-1.33,-0.11
-0.22,-1.15,-0.10
-0.14,-0.65,-0.06
-0.09,-0.34,-0.03
-0.08,-0.28,-0.02
-0.05,-0.09,-0.01
-0.07,-0.22,-0.02
-0.09,-0.34,-0.03
-0.1,-0.4,-0.0
-0.09,-0.34,-0.03
-0.13,-0.59,-0.05
-0.16,-0.78,-0.07
-0.17,-0.84,-0.07
-0.23,-1.21,-0.10
-0.26,-1.40,-0.12
-0.32,-1.77,-0.15
-0.35,-1.95,-0.16
-0.4,-2.3,-0.2
-0.43,-2.45,-0.20
-0.44,-2.51,-0.21
-0.44,-2.51,-0.21
-0.45,-2.57,-0.21
-0.43,-2.45,-0.20
-0.42,-2.39,-0.20
-0.43,-2.45,-0.20
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.37,-2.08,-0.17
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.26,-1.40,-0.12
-0.21,-1.09,-0.09
-0.16,-0.78,-0.07
-0.15,-0.71,-0.06
-0.14,-0.65,-0.06
-0.13,-0.59,-0.05
-0.16,-0.78,-0.07
-0.16,-0.78,-0.07
-0.15,-0.71,-0.06
-0.17,-0.84,-0.07
-0.2,-1.0,-0.1
-0.2,-1.0,-0.1
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.33,-1.83,-0.15
-0.34,-1.89,-0.16
-0.37,-2.08,-0.17
-0.42,-2.39,-0.20
-0.42,-2.39,-0.20
-0.39,-2.20,-0.18
-0.4,-2.3,-0.2
-0.4,-2.3,-0.2
-0.39,-2.20,-0.18
-0.35,-1.95,-0.16
-0.38,-2.14,-0.18
-0.36,-2.01,-0.17
-0.34,-1.89,-0.16
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.24,-1.27,-0.11
-0.23,-1.21,-0.10
-0.21,-1.09,-0.09
-0.21,-1.09,-0.09
-0.2,-1.0,-0.1
-0.21,-1.09,-0.09
-0.21,-1.09,-0.09
-0.21,-1.09,-0.09
-0.22,-1.15,-0.10
-0.22,-1.15,-0.10
-0.22,-1.15,-0.10
-0.29,-1.58,-0.13
-0.24,-1.27,-0.11
-0.27,-1.46,-0.12
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.34,-1.89,-0.16
-0.34,-1.89,-0.16
-0.35,-1.95,-0.16
-0.33,-1.83,-0.15
-0.35,-1.95,-0.16
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.33,-1.83,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.23,-1.21,-0.10
-0.22,-1.15,-0.10
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.25,-1.33,-0.11
-0.23,-1.21,-0.10
-0.27,-1.46,-0.12
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.32,-1.77,-0.15
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.32,-1.77,-0.15
-0.29,-1.58,-0.13
-0.31,-1.71,-0.14
-0.34,-1.89,-0.16
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.28,-1.52,-0.13
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.26,-1.40,-0.12
-0.26,-1.40,-0.12
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
-0.28,-1.52,-0.13
-0.29,-1.58,-0.13
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.3,-1.6,-0.1
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.35,-1.95,-0.16
-0.3,-1.6,-0.1
-0.32,-1.77,-0.15
-0.33,-1.83,-0.15
-0.32,-1.77,-0.15
-0.28,-1.52,-0.13
-0.32,-1.77,-0.15
-0.32,-1.77,-0.15
-0.31,-1.71,-0.14
-0.3,-1.6,-0.1
-0.3,-1.6,-0.1
-0.29,-1.58,-0.13
-0.28,-1.52,-0.13
-0.3,-1.6,-0.1
-0.27,-1.46,-0.12
-0.28,-1.52,-0.13
-0.28,-1.52,-0.13
-0.27,-1.46,-0.12
-0.27,-1.46,-0.12
-0.29,-1.58,-0.13
-0.29,-1.58,-0.13
-0.28,-1.52,-0.13
-0.31,-1.71,-0.14
-0.31,-1.71,-0.14
-0.29,-1.58,-0.13
-0.28,-1.52,-0.13
-0.26,-1.40,-0.12
-0.2,-1.0,-0.1
-0.22,-1.15,-0.10
-0.21,-1.09,-0.09
-0.25,-1.33,-0.11
-0.25,-1.33,-0.11
-0.21,-1.09,-0.09
-0.25,-1.33,-0.11
-0.3,-1.6,-0.1
-0.45,-2.57,-0.21
-0.64,-3.75,-0.31
-0.85,-5.05,-0.40
-1.07,-6.41,-0.50
-1.28,-7.71,-0.58
-1.45,-8.77,-0.64
-1.75,-10.63,-0.73
-1.88,-11.43,-0.77
-1.99,-12.11,-0.80
-2.11,-12.86,-0.83
-2.19,-13.35,-0.85
-2.25,-13.72,-0.86
-2.29,-13.97,-0.87
-2.32,-14.16,-0.88
-2.4,-14.7,-0.9
-2.41,-14.72,-0.89
-2.36,-14.41,-0.88
-2.37,-14.47,-0.89
-2.32,-14.16,-0.88
-2.1,-12.8,-0.8
-1.49,-9.02,-0.65
-0.81,-4.80,-0.39
-0.22,-1.15,-0.10
0.22,1.58,0.13
0.7,4.6,0.4
0.92,5.92,0.46
1.09,6.97,0.53
1.15,7.34,0.56
1.17,7.46,0.56
1.16,7.40,0.56
1.14,7.28,0.55
1.1,7.0,0.5
1.01,6.47,0.50
0.96,6.16,0.48
0.91,5.85,0.46
0.88,5.67,0.45
0.84,5.42,0.43
0.79,5.11,0.41
0.7,4.6,0.4
0.68,4.43,0.36
0.59,3.87,0.32
0.21,1.52,0.13
-0.08,-0.28,-0.02
-0.35,-1.95,-0.16
-0.59,-3.44,-0.28
-0.8,-4.7,-0.4
-0.89,-5.30,-0.42
-1.06,-6.35,-0.49
-1.16,-6.97,-0.53
-1.25,-7.53,-0.57
-1.27,-7.65,-0.58
-1.36,-8.21,-0.61
-1.38,-8.33,-0.61
-1.26,-7.59,-0.57
-0.97,-5.79,-0.46
-0.67,-3.94,-0.32
-0.47,-2.70,-0.22
-0.09,-0.34,-0.03
0.21,1.52,0.13
0.48,3.19,0.26
0.74,4.80,0.39
0.88,5.67,0.45
0.93,5.98,0.47
0.98,6.29,0.49
0.94,6.04,0.47
0.9,5.8,0.5
0.86,5.54,0.44
0.83,5.36,0.43
0.76,4.92,0.40
0.74,4.80,0.39
0.72,4.68,0.38
0.69,4.49,0.36
0.66,4.30,0.35
0.51,3.38,0.28
0.34,2.32,0.19
0.11,0.90,0.08
-0.04,-0.03,-0.00
-0.23,-1.21,-0.10
-0.41,-2.32,-0.19
-0.5,-2.9,-0.2
-0.57,-3.32,-0.27
-0.68,-4.00,-0.33
-0.66,-3.87,-0.32
-0.72,-4.25,-0.35
-0.78,-4.62,-0.37
-0.8,-4.7,-0.4
-0.75,-4.43,-0.36
-0.6,-3.5,-0.3
-0.36,-2.01,-0.17
-0.16,-0.78,-0.07
-0.04,-0.03,-0.00
0.06,0.59,0.05
0.17,1.27,0.11
0.27,1.89,0.16
0.31,2.14,0.18
0.38,2.57,0.21
0.4,2.7,0.2
0.4,2.7,0.2
0.4,2.7,0.2
0.38,2.57,0.21
0.37,2.51,0.21
0.34,2.32,0.19
0.33,2.26,0.19
0.26,1.83,0.15
0.12,0.96,0.08
-0.11,-0.47,-0.04
-0.3,-1.6,-0.1
-0.56,-3.25,-0.27
-0.74,-4.37,-0.35
-0.87,-5.17,-0.41
-1.01,-6.04,-0.47
-1.13,-6.79,-0.52
-1.17,-7.03,-0.54
-1.21,-7.28,-0.55
-1.22,-7.34,-0.56
-1.22,-7.34,-0.56
-1.21,-7.28,-0.55
-1.18,-7.10,-0.54
-1.1,-6.6,-0.5
-0.74,-4.37,-0.35
-0.38,-2.14,-0.18
-0.02,0.09,0.01
0.28,1.95,0.16
0.5,3.3,0.3
0.63,4.12,0.34
0.7,4.6,0.4
0.74,4.80,0.39
0.76,4.92,0.40
0.75,4.86,0.39
0.73,4.74,0.38
0.64,4.18,0.34
0.58,3.81,0.31
0.58,3.81,0.31
0.53,3.50,0.29
0.45,3.00,0.25
0.39,2.63,0.22
0.24,1.70,0.14
0.03,0.40,0.03
-0.18,-0.90,-0.08
-0.43,-2.45,-0.20
-0.6,-3.5,-0.3
-0.8,-4.7,-0.4
-0.93,-5.55,-0.44
-1.06,-6.35,-0.49
-1.11,-6.66,-0.51
-1.15,-6.91,-0.53
-1.15,-6.91,-0.53
-1.15,-6.91,-0.53
-1.12,-6.72,-0.52
-1.07,-6.41,-0.50
-1,-5.98017348203222,-0.469068313974407
-0.8,-4.7,-0.4
-0.59,-3.44,-0.28
-0.36,-2.01,-0.17
-0.14,-0.65,-0.06
0.12,0.96,0.08
0.35,2.38,0.20
0.51,3.38,0.28
0.64,4.18,0.34
0.73,4.74,0.38
0.75,4.86,0.39
0.75,4.86,0.39
0.73,4.74,0.38
0.64,4.18,0.34
0.61,4.00,0.33
0.54,3.56,0.29
0.43,2.88,0.24
0.3,2.1,0.2
0.13,1.02,0.09
-0.04,-0.03,-0.00
-0.24,-1.27,-0.11
-0.39,-2.20,-0.18
-0.55,-3.19,-0.26
-0.67,-3.94,-0.32
-0.76,-4.49,-0.36
-0.87,-5.17,-0.41
-0.98,-5.86,-0.46
-0.99,-5.92,-0.46
-1,-5.98017348203222,-0.469068313974407
-0.99,-5.92,-0.46
-0.96,-5.73,-0.45
-0.82,-4.86,-0.39
-0.66,-3.87,-0.32
-0.41,-2.32,-0.19
-0.23,-1.21,-0.10
-0.07,-0.22,-0.02
0.05,0.53,0.04
0.16,1.21,0.10
0.23,1.64,0.14
0.24,1.70,0.14
0.3,2.1,0.2
0.3,2.1,0.2
0.28,1.95,0.16
0.24,1.70,0.14
0.2,1.5,0.1
0.09,0.77,0.07
0.02,0.34,0.03
-0.04,-0.03,-0.00
-0.12,-0.53,-0.04
-0.27,-1.46,-0.12
-0.4,-2.3,-0.2
-0.56,-3.25,-0.27
-0.73,-4.31,-0.35
-0.88,-5.24,-0.42
-1.01,-6.04,-0.47
-1.08,-6.48,-0.50
-1.12,-6.72,-0.52
-1.09,-6.54,-0.51
-1.15,-6.91,-0.53
-1.13,-6.79,-0.52
-1.12,-6.72,-0.52
-1.08,-6.48,-0.50
-1.05,-6.29,-0.49
-1.01,-6.04,-0.47
-0.9,-5.4,-0.4
-0.73,-4.31,-0.35
-0.48,-2.76,-0.23
-0.25,-1.33,-0.11
-0.06,-0.16,-0.01
0.12,0.96,0.08
0.31,2.14,0.18
0.4,2.7,0.2
0.45,3.00,0.25
0.49,3.25,0.27
0.5,3.3,0.3
0.44,2.94,0.24
0.38,2.57,0.21
0.35,2.38,0.20
0.24,1.70,0.14
0.17,1.27,0.11
0.04,0.46,0.04
-0.12,-0.53,-0.04
-0.25,-1.33,-0.11
-0.38,-2.14,-0.18
-0.54,-3.13,-0.26
-0.64,-3.75,-0.31
-0.73,-4.31,-0.35
-0.79,-4.68,-0.38
-0.86,-5.11,-0.41
-0.85,-5.05,-0.40
-0.87,-5.17,-0.41
-0.9,-5.4,-0.4
-0.86,-5.11,-0.41
-0.82,-4.86,-0.39
-0.75,-4.43,-0.36
-0.66,-3.87,-0.32
-0.5,-2.9,-0.2
-0.35,-1.95,-0.16
-0.19,-0.96,-0.08
-0.06,-0.16,-0.01
0.04,0.46,0.04
0.09,0.77,0.07
0.19,1.39,0.12
0.21,1.52,0.13
0.22,1.58,0.13
0.22,1.58,0.13
0.21,1.52,0.13
0.2,1.5,0.1
0.1,0.8,0.1
0.06,0.59,0.05
-0.02,0.09,0.01
-0.11,-0.47,-0.04
-0.26,-1.40,-0.12
-0.39,-2.20,-0.18
-0.59,-3.44,-0.28
-0.7,-4.1,-0.3
-0.81,-4.80,-0.39
-0.89,-5.30,-0.42
-0.93,-5.55,-0.44
-0.96,-5.73,-0.45
-0.96,-5.73,-0.45
-1,-5.98017348203222,-0.469068313974407
-0.94,-5.61,-0.44
-0.94,-5.61,-0.44
-0.88,-5.24,-0.42
-0.8,-4.7,-0.4
-0.73,-4.31,-0.35
-0.6,-3.5,-0.3
-0.43,-2.45,-0.20
-0.27,-1.46,-0.12
-0.16,-0.78,-0.07
-0.07,-0.22,-0.02
0.01,0.28,0.02
0.05,0.53,0.04
0.04,0.46,0.04
0.08,0.71,0.06
0.07,0.65,0.05
0.06,0.59,0.05
0.01,0.28,0.02
-0.02,0.09,0.01
-0.1,-0.4,-0.0
-0.17,-0.84,-0.07
-0.24,-1.27,-0.11
-0.33,-1.83,-0.15
-0.44,-2.51,-0.21
-0.55,-3.19,-0.26
-0.67,-3.94,-0.32
-0.73,-4.31,-0.35
-0.8,-4.7,-0.4
-0.85,-5.05,-0.40
-0.89,-5.30,-0.42
-0.9,-5.4,-0.4
-0.9,-5.4,-0.4
-0.93,-5.55,-0.44
-0.9,-5.4,-0.4
-0.87,-5.17,-0.41
-0.8,-4.7,-0.4
-0.76,-4.49,-0.36
-0.65,-3.81,-0.31
-0.53,-3.07,-0.25
-0.42,-2.39,-0.20
-0.3,-1.6,-0.1
-0.19,-0.96,-0.08
-0.12,-0.53,-0.04
-0.05,-0.09,-0.01
0.02,0.34,0.03
0.04,0.46,0.04
0.05,0.53,0.04
0.05,0.53,0.04
0.04,0.46,0.04
0,0.215613382899628,0.0182702874185419
0.01,0.28,0.02
-0.04,-0.03,-0.00
-0.18,-0.90,-0.08
-0.3,-1.6,-0.1
-0.37,-2.08,-0.17
-0.53,-3.07,-0.25
-0.6,-3.5,-0.3
-0.66,-3.87,-0.32
-0.7,-4.1,-0.3
-0.75,-4.43,-0.36
-0.76,-4.49,-0.36
-0.76,-4.49,-0.36
-0.8,-4.7,-0.4
-0.78,-4.62,-0.37
-0.78,-4.62,-0.37
-0.76,-4.49,-0.36
-0.72,-4.25,-0.35
-0.61,-3.56,-0.29
-0.52,-3.01,-0.25
-0.41,-2.32,-0.19
-0.3,-1.6,-0.1
-0.2,-1.0,-0.1
-0.12,-0.53,-0.04
-0.04,-0.03,-0.00
-0.01,0.15,0.01
-0.02,0.09,0.01
-0.01,0.15,0.01
0.01,0.28,0.02
0.03,0.40,0.03
-0.01,0.15,0.01
-0.03,0.03,0.00
-0.08,-0.28,-0.02
-0.16,-0.78,-0.07
-0.24,-1.27,-0.11
-0.3,-1.6,-0.1
-0.39,-2.20,-0.18
-0.49,-2.82,-0.23
-0.56,-3.25,-0.27
-0.61,-3.56,-0.29
-0.7,-4.1,-0.3
-0.72,-4.25,-0.35
-0.77,-4.56,-0.37
-0.8,-4.7,-0.4
-0.79,-4.68,-0.38
-0.8,-4.7,-0.4
-0.79,-4.68,-0.38
-0.76,-4.49,-0.36
-0.7,-4.1,-0.3
-0.67,-3.94,-0.32
-0.57,-3.32,-0.27
-0.49,-2.82,-0.23
-0.4,-2.3,-0.2
-0.38,-2.14,-0.18
-0.25,-1.33,-0.11
-0.2,-1.0,-0.1
-0.18,-0.90,-0.08
-0.13,-0.59,-0.05
-0.14,-0.65,-0.06
-0.13,-0.59,-0.05
-0.14,-0.65,-0.06
-0.13,-0.59,-0.05
-0.16,-0.78,-0.07
-0.18,-0.90,-0.08
-0.21,-1.09,-0.09
-0.27,-1.46,-0.12
-0.33,-1.83,-0.15
-0.4,-2.3,-0.2
-0.47,-2.70,-0.22
-0.57,-3.32,-0.27
-0.61,-3.56,-0.29
-0.65,-3.81,-0.31
-0.69,-4.06,-0.33
-0.71,-4.18,-0.34
-0.7,-4.1,-0.3
-0.72,-4.25,-0.35
-0.72,-4.25,-0.35
